timestamp,id_cursa,id_camion,locatie_start,locatie_stop,distanta_km,ora_start,viteza_medie_curenta,conditii_meteo,intensitate_trafic,volum_marfa_m3,ett_real_min
12/5/2025 4:30,134,14,DEP_AG,DEP_GL,403.3,5:40:00,79.5,Senin,10,11.9,424.5
12/1/2025 1:40,83,3,DEP_GL,DEP_BV,227.9,0:30:00,72.1,Senin,12,28.7,276.7
12/4/2025 10:23,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,82.9,Vant,10,52.9,414.2
12/6/2025 22:45,138,18,DEP_BV,DEP_CT,285.1,23:17:00,75.2,Senin,18,22.4,245.4
12/2/2025 9:45,88,8,DEP_CT,HUB_IASI,437.9,3:05:00,80.8,Senin,10,37.4,552
12/3/2025 17:27,96,16,HUB_IASI,HUB_CLJ,297.2,13:41:00,58,Ninsoare,10,13,329.5
12/5/2025 10:14,134,14,DEP_AG,DEP_GL,403.3,5:40:00,57.5,Ploaie,10,11.9,424.5
11/30/2025 16:39,26,6,DEP_BV,DEP_TM,432.4,14:15:00,50.8,Senin,73,23,535.3
11/30/2025 0:39,62,2,DEP_TM,HUB_BUC,124.3,0:01:00,73.4,Senin,12,50.9,148.1
12/3/2025 6:41,77,17,HUB_IASI,DEP_AG,128.7,8:23:00,55.3,Senin,74,47.2,120.3
12/2/2025 0:06,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,73.1,Senin,20,30.4,444
11/27/2025 18:24,1,1,HUB_BUC,DEP_AG,255.8,20:08:00,78.5,Senin,10,11.9,273.2
12/2/2025 13:15,35,15,DEP_BV,HUB_CLJ,221.8,15:09:00,80.6,Senin,10,51,216
12/2/2025 10:22,72,12,DEP_AG,HUB_CLJ,257.9,9:20:00,80.4,Senin,10,39.8,237
12/5/2025 6:18,134,14,DEP_AG,DEP_GL,403.3,5:40:00,64,Senin,66,11.9,424.5
12/2/2025 7:02,49,9,DEP_BV,DEP_TM,311.6,8:18:00,50.3,Senin,60,29.1,391
12/2/2025 3:18,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,77.6,Senin,10,30.4,444
12/2/2025 5:57,88,8,DEP_CT,HUB_IASI,437.9,3:05:00,54.5,Senin,70,37.4,552
12/3/2025 20:59,115,15,DEP_GL,DEP_TM,227,22:53:00,81.3,Senin,10,46.8,198.6
11/30/2025 12:55,26,6,DEP_BV,DEP_TM,432.4,14:15:00,76,Senin,10,23,535.3
12/5/2025 11:55,131,11,HUB_CLJ,DEP_BV,432,12:27:00,78.1,Senin,10,47,511.7
12/1/2025 21:29,48,8,HUB_IASI,HUB_CLJ,388.9,21:09:00,76.1,Senin,10,45,411.8
11/29/2025 20:59,24,4,DEP_AG,HUB_IASI,294.9,19:45:00,77.6,Senin,10,15.5,340.1
12/1/2025 11:24,66,6,HUB_CLJ,DEP_AG,111.3,12:48:00,81.4,Senin,10,38.9,132.9
11/30/2025 17:35,47,7,HUB_CLJ,DEP_GL,378,19:11:00,80.5,Senin,10,18.3,448.2
12/1/2025 16:29,84,4,DEP_CT,HUB_BUC,342.8,14:13:00,54.7,Senin,78,23.5,429.5
12/3/2025 9:49,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,83.9,Senin,10,16.4,494
11/30/2025 0:23,62,2,DEP_TM,HUB_BUC,124.3,0:01:00,74,Senin,11,50.9,148.1
12/3/2025 12:51,99,19,DEP_BV,DEP_AG,317.1,12:25:00,76.4,Senin,10,41.8,320.9
12/5/2025 14:23,131,11,HUB_CLJ,DEP_BV,432,12:27:00,68.9,Senin,70,47,511.7
12/2/2025 20:52,110,10,DEP_CT,DEP_TM,428.1,19:58:00,76.6,Senin,10,19,496.2
12/5/2025 12:25,135,15,HUB_IASI,DEP_CT,349.1,9:17:00,80.7,Senin,10,16.1,324.6
12/4/2025 16:19,60,20,DEP_GL,DEP_BV,434.4,18:05:00,48.7,Senin,83,29.7,397.3
12/5/2025 5:12,134,14,DEP_AG,DEP_GL,403.3,5:40:00,56.3,Senin,65,11.9,424.5
12/8/2025 9:54,140,20,HUB_IASI,DEP_BV,385.4,7:24:00,76,Senin,10,19.1,391
12/2/2025 18:27,91,11,DEP_TM,HUB_CLJ,288.4,14:45:00,79.3,Senin,10,20.8,345.9
12/2/2025 6:35,36,16,DEP_AG,DEP_CT,386.1,7:35:00,58.8,Senin,83,49.7,367.9
12/2/2025 16:32,89,9,HUB_BUC,DEP_CT,162.9,15:26:00,65.3,Senin,75,38.2,199.3
11/30/2025 18:21,63,3,DEP_GL,DEP_TM,391.2,19:07:00,80.9,Senin,10,34,380
12/2/2025 2:02,86,6,DEP_BV,HUB_BUC,238.3,3:44:00,75.2,Senin,17,12.3,289.7
12/2/2025 1:36,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,75.6,Senin,10,30.4,444
12/3/2025 5:53,124,4,DEP_CT,HUB_CLJ,312.3,6:23:00,63.4,Senin,61,17.9,346.5
12/2/2025 14:53,35,15,DEP_BV,HUB_CLJ,221.8,15:09:00,35.3,Ploaie,72,51,216
11/29/2025 19:05,5,5,DEP_BV,HUB_BUC,375.6,14:21:00,80.1,Senin,10,41.1,453.7
12/2/2025 16:53,92,12,DEP_BV,DEP_AG,416.4,15:59:00,51.4,Ploaie,79,25.4,410.3
11/29/2025 13:45,43,3,HUB_IASI,HUB_CLJ,103.8,15:03:00,82.3,Senin,10,50.3,115.8
11/29/2025 14:15,5,5,DEP_BV,HUB_BUC,375.6,14:21:00,59.7,Senin,79,41.1,453.7
12/1/2025 17:31,18,18,DEP_BV,DEP_TM,319.3,17:33:00,79.3,Senin,10,50.5,305.1
12/3/2025 6:59,77,17,HUB_IASI,DEP_AG,128.7,8:23:00,56.8,Senin,90,47.2,120.3
12/3/2025 2:06,57,17,HUB_BUC,DEP_CT,291.3,1:40:00,76.5,Senin,15,38.4,289.9
12/2/2025 9:36,75,15,DEP_BV,DEP_GL,328.5,9:36:00,84,Senin,10,44.3,353.4
12/2/2025 7:25,102,2,DEP_AG,HUB_BUC,381.7,6:37:00,59,Senin,61,25.6,475.2
12/2/2025 13:21,32,12,DEP_GL,HUB_BUC,129.7,14:57:00,77.4,Senin,10,39.9,160.6
12/3/2025 9:23,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,81.1,Senin,10,16.4,494
12/3/2025 7:29,123,3,DEP_BV,DEP_CT,151.5,7:19:00,47.9,Senin,85,18.9,172.6
12/4/2025 20:43,117,17,DEP_GL,HUB_BUC,128.1,21:41:00,82.4,Senin,10,15.2,160.3
12/3/2025 14:42,126,6,DEP_TM,DEP_CT,292.9,16:32:00,61.9,Senin,70,28.4,337.3
12/3/2025 4:53,79,19,DEP_AG,DEP_CT,413.3,3:53:00,82.4,Senin,10,15.8,391.2
11/27/2025 22:10,1,1,HUB_BUC,DEP_AG,255.8,20:08:00,70.6,Senin,18,11.9,273.2
12/2/2025 9:24,109,9,HUB_IASI,DEP_BV,128.3,10:52:00,81.1,Senin,10,35.6,156.6
12/6/2025 14:11,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,59.6,Senin,73,38.2,190.1
12/1/2025 20:00,71,11,HUB_IASI,HUB_BUC,311,20:18:00,76.6,Senin,10,32.6,273.1
12/7/2025 0:59,138,18,DEP_BV,DEP_CT,285.1,23:17:00,70.8,Ceata,10,22.4,245.4
12/3/2025 6:25,124,4,DEP_CT,HUB_CLJ,312.3,6:23:00,52.1,Senin,73,17.9,346.5
12/1/2025 9:14,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,81.3,Vant,10,27.1,426.1
12/3/2025 9:51,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,78.9,Senin,10,16.4,494
12/2/2025 17:53,92,12,DEP_BV,DEP_AG,416.4,15:59:00,80.5,Senin,10,25.4,410.3
11/29/2025 23:49,12,12,HUB_CLJ,DEP_CT,318.5,21:09:00,70.3,Senin,11,38,378.7
12/1/2025 8:48,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,77.9,Senin,10,27.1,426.1
12/3/2025 12:09,128,8,DEP_AG,HUB_BUC,207.4,12:19:00,83.2,Ceata,10,10.4,211.5
12/1/2025 10:30,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,78.3,Senin,10,27.1,426.1
12/3/2025 19:00,126,6,DEP_TM,DEP_CT,292.9,16:32:00,82.3,Senin,10,28.4,337.3
12/2/2025 11:26,72,12,DEP_AG,HUB_CLJ,257.9,9:20:00,79.3,Senin,10,39.8,237
11/30/2025 21:33,47,7,HUB_CLJ,DEP_GL,378,19:11:00,83.3,Ceata,10,18.3,448.2
12/1/2025 2:28,15,15,DEP_BV,HUB_IASI,295.3,4:26:00,76.2,Senin,9,14.5,379.1
11/29/2025 1:25,6,6,HUB_IASI,HUB_CLJ,284.9,0:45:00,55,Ninsoare,17,22.4,270.6
12/5/2025 6:06,134,14,DEP_AG,DEP_GL,403.3,5:40:00,52.5,Senin,82,11.9,424.5
12/2/2025 1:58,106,6,DEP_CT,DEP_TM,124.4,1:42:00,74.8,Senin,9,32.2,148.1
11/29/2025 11:40,9,9,DEP_CT,DEP_AG,398,11:04:00,80.4,Senin,10,37.2,415.6
12/2/2025 5:41,36,16,DEP_AG,DEP_CT,386.1,7:35:00,54.3,Ceata,73,49.7,367.9
11/29/2025 18:03,24,4,DEP_AG,HUB_IASI,294.9,19:45:00,79.6,Senin,10,15.5,340.1
12/1/2025 6:37,64,4,HUB_CLJ,DEP_BV,387.4,4:03:00,61.2,Senin,90,14.1,448.8
11/29/2025 13:39,5,5,DEP_BV,HUB_BUC,375.6,14:21:00,81.1,Senin,10,41.1,453.7
12/6/2025 15:49,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,55.3,Senin,76,38.2,190.1
12/3/2025 14:13,58,18,DEP_CT,HUB_IASI,419.1,12:21:00,55.9,Senin,74,28.1,392
11/29/2025 13:52,9,9,DEP_CT,DEP_AG,398,11:04:00,80.5,Senin,10,37.2,415.6
12/2/2025 12:38,90,10,HUB_BUC,DEP_AG,329.7,12:54:00,83.5,Senin,10,41.8,332
12/3/2025 20:33,129,9,DEP_BV,DEP_CT,126.2,21:29:00,79.7,Senin,10,44.8,144.5
11/29/2025 16:14,9,9,DEP_CT,DEP_AG,398,11:04:00,58.8,Senin,75,37.2,415.6
12/2/2025 23:24,114,14,DEP_GL,DEP_AG,316.1,1:14:00,75.9,Senin,17,20.9,315.2
12/3/2025 12:01,58,18,DEP_CT,HUB_IASI,419.1,12:21:00,83.8,Senin,10,28.1,392
11/30/2025 8:23,46,6,HUB_BUC,DEP_TM,330.8,4:31:00,82.4,Senin,10,15.5,370.8
12/3/2025 21:53,129,9,DEP_BV,DEP_CT,126.2,21:29:00,82.8,Senin,10,44.8,144.5
12/2/2025 1:45,51,11,HUB_IASI,DEP_CT,252.5,2:21:00,83.6,Senin,5,29,277.1
11/30/2025 10:52,25,5,DEP_GL,HUB_BUC,442.3,6:26:00,78.8,Senin,10,42,439
12/1/2025 13:36,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,78,Senin,10,27.1,426.1
11/30/2025 11:32,25,5,DEP_GL,HUB_BUC,442.3,6:26:00,78.8,Senin,10,42,439
12/2/2025 10:55,34,14,HUB_CLJ,HUB_BUC,374.4,11:07:00,82.4,Senin,10,12.4,404.5
12/1/2025 12:10,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,81.3,Senin,10,27.1,426.1
12/1/2025 12:28,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,83.9,Senin,10,27.1,426.1
12/3/2025 8:33,95,15,HUB_IASI,DEP_AG,418.4,1:57:00,77.1,Senin,10,50.6,505.2
12/6/2025 2:48,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,76.6,Senin,13,42.5,344.8
12/3/2025 10:11,53,13,HUB_CLJ,HUB_BUC,305.6,8:37:00,78.8,Senin,10,47.2,308
12/1/2025 11:42,66,6,HUB_CLJ,DEP_AG,111.3,12:48:00,77.1,Senin,10,38.9,132.9
12/1/2025 19:28,85,5,DEP_GL,HUB_CLJ,379,20:06:00,78.1,Senin,10,17.1,336.8
11/30/2025 7:12,61,1,DEP_GL,HUB_IASI,368.3,7:16:00,48.2,Senin,90,21.5,394.9
12/3/2025 6:41,79,19,DEP_AG,DEP_CT,413.3,3:53:00,43.1,Senin,86,15.8,391.2
12/2/2025 5:44,105,5,DEP_TM,DEP_CT,419.4,1:02:00,53.2,Senin,67,30.5,467.4
12/3/2025 6:11,79,19,DEP_AG,DEP_CT,413.3,3:53:00,54.3,Senin,60,15.8,391.2
12/2/2025 19:36,94,14,HUB_BUC,DEP_AG,205.9,21:20:00,84,Senin,10,30.9,195
12/3/2025 18:28,55,15,HUB_IASI,DEP_GL,440.6,13:26:00,80.3,Senin,10,17.6,417.9
12/3/2025 2:19,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,73.7,Senin,8,16.4,494
12/1/2025 8:04,15,15,DEP_BV,HUB_IASI,295.3,4:26:00,78.8,Senin,10,14.5,379.1
12/4/2025 17:37,60,20,DEP_GL,DEP_BV,434.4,18:05:00,81.7,Senin,10,29.7,397.3
12/5/2025 11:41,133,13,DEP_AG,HUB_CLJ,352.9,10:43:00,79.4,Senin,10,37.2,327.4
12/2/2025 15:33,35,15,DEP_BV,HUB_CLJ,221.8,15:09:00,56.1,Senin,71,51,216
12/5/2025 22:14,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,72.1,Senin,14,42.5,344.8
12/1/2025 5:29,64,4,HUB_CLJ,DEP_BV,387.4,4:03:00,52.4,Senin,83,14.1,448.8
12/3/2025 8:08,54,14,DEP_AG,HUB_BUC,270.7,6:52:00,76.8,Senin,10,21.8,238.7
12/1/2025 9:25,64,4,HUB_CLJ,DEP_BV,387.4,4:03:00,77.7,Senin,10,14.1,448.8
12/2/2025 4:57,102,2,DEP_AG,HUB_BUC,381.7,6:37:00,76.3,Senin,10,25.6,475.2
12/3/2025 21:25,129,9,DEP_BV,DEP_CT,126.2,21:29:00,80.1,Senin,10,44.8,144.5
12/1/2025 11:49,17,17,HUB_CLJ,DEP_CT,130.7,11:03:00,81.5,Senin,10,23.8,150
12/3/2025 2:12,110,10,DEP_CT,DEP_TM,428.1,19:58:00,76.7,Senin,15,19,496.2
12/3/2025 6:25,77,17,HUB_IASI,DEP_AG,128.7,8:23:00,54.2,Senin,74,47.2,120.3
12/2/2025 1:17,51,11,HUB_IASI,DEP_CT,252.5,2:21:00,75,Senin,14,29,277.1
11/30/2025 18:26,14,14,DEP_TM,HUB_IASI,288.5,20:20:00,76.6,Senin,10,52,332
12/3/2025 8:55,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,56.6,Ninsoare,10,16.4,494
11/30/2025 22:46,83,3,DEP_GL,DEP_BV,227.9,0:30:00,70.5,Senin,13,28.7,276.7
12/5/2025 20:21,118,18,DEP_BV,DEP_GL,102.5,20:39:00,78.6,Senin,10,28,131.3
11/30/2025 8:30,61,1,DEP_GL,HUB_IASI,368.3,7:16:00,78,Senin,10,21.5,394.9
12/2/2025 14:31,34,14,HUB_CLJ,HUB_BUC,374.4,11:07:00,58.4,Senin,86,12.4,404.5
11/29/2025 10:52,9,9,DEP_CT,DEP_AG,398,11:04:00,83.3,Senin,10,37.2,415.6
12/5/2025 9:39,133,13,DEP_AG,HUB_CLJ,352.9,10:43:00,82.5,Senin,10,37.2,327.4
12/2/2025 16:16,31,11,DEP_CT,DEP_BV,240.6,13:44:00,73.5,Senin,88,28.9,297.7
12/1/2025 12:38,69,9,DEP_GL,DEP_CT,313,14:14:00,79,Senin,10,34.8,290.2
12/2/2025 1:23,37,17,HUB_CLJ,DEP_TM,147.2,2:47:00,77.6,Senin,20,23.9,182.7
12/2/2025 12:10,90,10,HUB_BUC,DEP_AG,329.7,12:54:00,77.6,Senin,10,41.8,332
12/1/2025 23:41,48,8,HUB_IASI,HUB_CLJ,388.9,21:09:00,73.7,Senin,6,45,411.8
11/29/2025 0:39,3,3,HUB_IASI,DEP_TM,320.3,21:17:00,74.2,Senin,20,53.2,312.5
12/3/2025 8:15,77,17,HUB_IASI,DEP_AG,128.7,8:23:00,83.6,Senin,10,47.2,120.3
12/3/2025 16:13,125,5,HUB_BUC,DEP_BV,315.4,14:55:00,61.3,Senin,88,17.2,364.2
12/6/2025 0:46,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,72,Senin,7,42.5,344.8
12/2/2025 6:22,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,42.2,Senin,79,30.4,444
11/29/2025 16:03,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,49.8,Ninsoare,72,25.4,443.6
12/3/2025 18:46,111,11,DEP_AG,HUB_CLJ,229.3,18:54:00,78.2,Senin,10,28.2,227
12/2/2025 10:01,34,14,HUB_CLJ,HUB_BUC,374.4,11:07:00,81.4,Senin,10,12.4,404.5
12/2/2025 21:37,39,19,HUB_CLJ,DEP_TM,223.9,19:21:00,81,Senin,10,37.6,256.5
12/8/2025 8:34,140,20,HUB_IASI,DEP_BV,385.4,7:24:00,77.2,Senin,10,19.1,391
11/30/2025 9:44,25,5,DEP_GL,HUB_BUC,442.3,6:26:00,78.4,Senin,10,42,439
12/2/2025 16:23,92,12,DEP_BV,DEP_AG,416.4,15:59:00,65.9,Senin,89,25.4,410.3
11/30/2025 6:21,46,6,HUB_BUC,DEP_TM,330.8,4:31:00,43.2,Senin,77,15.5,370.8
12/6/2025 23:59,138,18,DEP_BV,DEP_CT,285.1,23:17:00,74,Senin,5,22.4,245.4
12/5/2025 16:42,119,19,DEP_TM,HUB_IASI,120.4,17:04:00,65.7,Senin,74,48.7,141.1
12/6/2025 15:35,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,61.3,Senin,93,38.2,190.1
12/3/2025 2:57,79,19,DEP_AG,DEP_CT,413.3,3:53:00,77.2,Senin,8,15.8,391.2
11/29/2025 2:08,11,11,DEP_GL,DEP_TM,250,0:14:00,51.3,Ploaie,20,47.6,294.6
12/3/2025 18:49,78,18,DEP_BV,DEP_AG,135.2,18:33:00,77.5,Senin,10,35.8,167.9
12/3/2025 1:06,114,14,DEP_GL,DEP_AG,316.1,1:14:00,77.5,Senin,12,20.9,315.2
12/1/2025 13:47,68,8,DEP_GL,DEP_AG,234.7,13:55:00,78.9,Senin,10,11.2,283
12/2/2025 22:58,52,12,DEP_BV,DEP_AG,384.9,17:44:00,77.6,Senin,13,31.9,466.9
11/29/2025 19:39,44,4,HUB_BUC,HUB_IASI,385.5,15:59:00,78.4,Senin,10,23.1,485.7
12/5/2025 21:30,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,79.9,Senin,10,42.5,344.8
11/30/2025 20:11,63,3,DEP_GL,DEP_TM,391.2,19:07:00,83.5,Senin,10,34,380
11/29/2025 16:01,44,4,HUB_BUC,HUB_IASI,385.5,15:59:00,54.5,Senin,92,23.1,485.7
11/29/2025 15:41,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,54.5,Senin,84,25.4,443.6
12/3/2025 6:49,77,17,HUB_IASI,DEP_AG,128.7,8:23:00,47.2,Senin,81,47.2,120.3
12/2/2025 19:18,76,16,DEP_AG,HUB_CLJ,267.4,19:54:00,80.6,Vant,10,15.9,255.1
12/3/2025 5:05,95,15,HUB_IASI,DEP_AG,418.4,1:57:00,41.6,Senin,87,50.6,505.2
12/2/2025 3:48,105,5,DEP_TM,DEP_CT,419.4,1:02:00,83.5,Senin,10,30.5,467.4
12/1/2025 18:15,18,18,DEP_BV,DEP_TM,319.3,17:33:00,77.7,Senin,10,50.5,305.1
12/5/2025 18:17,131,11,HUB_CLJ,DEP_BV,432,12:27:00,77.8,Senin,10,47,511.7
12/3/2025 21:10,59,19,HUB_CLJ,HUB_IASI,386.2,18:32:00,81.8,Senin,10,49.5,428.2
11/28/2025 10:15,2,2,HUB_BUC,DEP_BV,292.9,10:29:00,83.9,Senin,10,11.8,360.6
12/2/2025 7:58,103,3,HUB_IASI,DEP_AG,321.5,5:50:00,46.2,Senin,81,40,294.9
12/2/2025 21:44,110,10,DEP_CT,DEP_TM,428.1,19:58:00,81.1,Senin,10,19,496.2
12/2/2025 16:06,52,12,DEP_BV,DEP_AG,384.9,17:44:00,71.1,Senin,83,31.9,466.9
11/29/2025 12:21,7,7,DEP_GL,HUB_IASI,139.3,13:59:00,82.5,Senin,10,48.3,144.6
12/3/2025 6:57,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,52.1,Senin,78,16.4,494
12/1/2025 3:35,16,16,DEP_AG,DEP_TM,282.5,4:55:00,79.8,Senin,10,39.6,293.8
12/1/2025 2:22,70,10,DEP_TM,DEP_AG,285.7,3:06:00,73.8,Senin,18,37.7,290
12/2/2025 18:14,76,16,DEP_AG,HUB_CLJ,267.4,19:54:00,76.8,Senin,10,15.9,255.1
12/1/2025 16:55,68,8,DEP_GL,DEP_AG,234.7,13:55:00,64.1,Senin,91,11.2,283
12/1/2025 19:15,84,4,DEP_CT,HUB_BUC,342.8,14:13:00,76.6,Senin,10,23.5,429.5
12/4/2025 7:47,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,55.1,Senin,72,52.9,414.2
12/2/2025 3:59,51,11,HUB_IASI,DEP_CT,252.5,2:21:00,79.8,Senin,10,29,277.1
12/3/2025 2:39,113,13,HUB_CLJ,DEP_BV,311.7,0:51:00,73.9,Senin,16,29.9,391.9
11/29/2025 18:39,4,4,HUB_IASI,DEP_GL,107.8,18:35:00,80.1,Senin,10,14.9,113.3
11/30/2025 21:28,28,8,DEP_AG,DEP_CT,415.8,20:40:00,81.9,Senin,10,49.3,383.2
12/6/2025 15:31,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,62,Senin,88,38.2,190.1
11/29/2025 14:03,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,51.9,Senin,75,25.4,443.6
12/2/2025 9:49,74,14,HUB_IASI,HUB_BUC,135.5,10:33:00,79,Senin,10,16.5,120.7
12/5/2025 17:24,132,12,HUB_CLJ,DEP_TM,122.1,19:16:00,77.3,Senin,10,18.6,156.5
12/1/2025 19:52,71,11,HUB_IASI,HUB_BUC,311,20:18:00,81.1,Vant,10,32.6,273.1
12/2/2025 10:00,109,9,HUB_IASI,DEP_BV,128.3,10:52:00,81.3,Senin,10,35.6,156.6
12/2/2025 6:44,49,9,DEP_BV,DEP_TM,311.6,8:18:00,47.6,Senin,84,29.1,391
11/30/2025 5:06,25,5,DEP_GL,HUB_BUC,442.3,6:26:00,52.3,Senin,64,42,439
12/1/2025 4:57,16,16,DEP_AG,DEP_TM,282.5,4:55:00,81.5,Senin,10,39.6,293.8
12/1/2025 12:50,81,1,HUB_CLJ,DEP_TM,150.4,14:12:00,76.9,Senin,10,36.8,189.5
12/2/2025 23:36,114,14,DEP_GL,DEP_AG,316.1,1:14:00,77.2,Senin,19,20.9,315.2
12/1/2025 8:52,67,7,HUB_IASI,DEP_BV,226.2,10:32:00,83.9,Senin,10,37.2,264.6
12/3/2025 3:51,113,13,HUB_CLJ,DEP_BV,311.7,0:51:00,77.3,Senin,10,29.9,391.9
12/4/2025 21:35,60,20,DEP_GL,DEP_BV,434.4,18:05:00,82.5,Senin,10,29.7,397.3
12/3/2025 13:15,99,19,DEP_BV,DEP_AG,317.1,12:25:00,83.3,Senin,10,41.8,320.9
12/1/2025 6:27,16,16,DEP_AG,DEP_TM,282.5,4:55:00,48.9,Senin,76,39.6,293.8
11/29/2025 18:23,5,5,DEP_BV,HUB_BUC,375.6,14:21:00,81,Senin,10,41.1,453.7
12/2/2025 15:05,92,12,DEP_BV,DEP_AG,416.4,15:59:00,59.4,Senin,74,25.4,410.3
12/6/2025 13:57,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,81.7,Senin,10,38.2,190.1
12/2/2025 18:38,110,10,DEP_CT,DEP_TM,428.1,19:58:00,76.4,Senin,10,19,496.2
12/2/2025 21:24,76,16,DEP_AG,HUB_CLJ,267.4,19:54:00,78.2,Senin,10,15.9,255.1
12/3/2025 22:37,115,15,DEP_GL,DEP_TM,227,22:53:00,73.9,Senin,17,46.8,198.6
12/3/2025 14:36,126,6,DEP_TM,DEP_CT,292.9,16:32:00,62.4,Senin,92,28.4,337.3
12/5/2025 7:57,135,15,HUB_IASI,DEP_CT,349.1,9:17:00,55,Senin,67,16.1,324.6
12/3/2025 21:46,59,19,HUB_CLJ,HUB_IASI,386.2,18:32:00,78.9,Senin,10,49.5,428.2
12/1/2025 6:17,82,2,HUB_BUC,DEP_TM,345.1,1:31:00,56.5,Senin,68,16.9,406.5
11/29/2025 14:11,5,5,DEP_BV,HUB_BUC,375.6,14:21:00,73.4,Senin,75,41.1,453.7
12/1/2025 19:20,71,11,HUB_IASI,HUB_BUC,311,20:18:00,77.9,Senin,10,32.6,273.1
12/2/2025 5:44,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,47.4,Senin,66,30.4,444
12/3/2025 22:53,115,15,DEP_GL,DEP_TM,227,22:53:00,73.2,Senin,10,46.8,198.6
11/30/2025 8:51,13,13,DEP_TM,DEP_AG,122.5,8:11:00,80.7,Senin,10,11.1,149.3
11/29/2025 17:49,41,1,HUB_CLJ,DEP_BV,318.6,13:25:00,80.6,Senin,10,16.1,395.7
11/29/2025 12:39,41,1,HUB_CLJ,DEP_BV,318.6,13:25:00,83.4,Senin,10,16.1,395.7
12/1/2025 0:51,82,2,HUB_BUC,DEP_TM,345.1,1:31:00,75.1,Senin,19,16.9,406.5
12/2/2025 4:23,40,20,HUB_BUC,DEP_GL,396.9,3:17:00,80.4,Senin,10,18.5,371.1
12/3/2025 11:35,58,18,DEP_CT,HUB_IASI,419.1,12:21:00,81.2,Senin,10,28.1,392
12/1/2025 5:06,15,15,DEP_BV,HUB_IASI,295.3,4:26:00,66,Senin,81,14.5,379.1
12/1/2025 23:22,105,5,DEP_TM,DEP_CT,419.4,1:02:00,71,Senin,6,30.5,467.4
12/7/2025 1:05,138,18,DEP_BV,DEP_CT,285.1,23:17:00,49.5,Ploaie,7,22.4,245.4
12/4/2025 6:11,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,51.2,Senin,72,52.9,414.2
12/7/2025 21:30,139,19,DEP_BV,HUB_CLJ,103.4,22:24:00,77.4,Senin,10,20.8,110.8
12/1/2025 14:40,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,58.4,Senin,86,27.1,426.1
12/3/2025 12:33,127,7,HUB_BUC,HUB_CLJ,130.8,13:27:00,78.6,Senin,10,21.9,131.7
12/1/2025 11:10,67,7,HUB_IASI,DEP_BV,226.2,10:32:00,79.2,Senin,10,37.2,264.6
12/1/2025 3:29,64,4,HUB_CLJ,DEP_BV,387.4,4:03:00,81.9,Senin,10,14.1,448.8
11/30/2025 6:24,25,5,DEP_GL,HUB_BUC,442.3,6:26:00,34.9,Ploaie,81,42,439
11/30/2025 11:18,25,5,DEP_GL,HUB_BUC,442.3,6:26:00,82.8,Senin,10,42,439
12/4/2025 22:45,60,20,DEP_GL,DEP_BV,434.4,18:05:00,77.2,Senin,9,29.7,397.3
12/5/2025 7:46,134,14,DEP_AG,DEP_GL,403.3,5:40:00,54.9,Senin,65,11.9,424.5
11/29/2025 18:02,8,8,DEP_CT,DEP_BV,320.3,15:14:00,79.7,Senin,10,14.7,307
12/1/2025 2:53,64,4,HUB_CLJ,DEP_BV,387.4,4:03:00,77.8,Senin,15,14.1,448.8
11/28/2025 9:01,2,2,HUB_BUC,DEP_BV,292.9,10:29:00,58.8,Ninsoare,10,11.8,360.6
11/29/2025 13:51,5,5,DEP_BV,HUB_BUC,375.6,14:21:00,76.1,Senin,10,41.1,453.7
12/2/2025 10:17,34,14,HUB_CLJ,HUB_BUC,374.4,11:07:00,82.8,Senin,10,12.4,404.5
